tri_facility_id,facility_name,street_address,city_name,county_name,state_county_fips_code,state_abbr,zip_code,region,fac_closed_ind,mail_name,mail_street_address,mail_city,mail_state_abbr,mail_province,mail_country,mail_zip_code,asgn_federal_ind,asgn_agency,frs_id,parent_co_db_num,parent_co_name,fac_latitude,fac_longitude,pref_latitude,pref_longitude,pref_accuracy,pref_collect_meth,pref_desc_category,pref_horizontal_datum,pref_source_scale,pref_qa_code,asgn_partial_ind,asgn_public_contact,asgn_public_phone,asgn_public_contact_email,bia_code,standardized_parent_company,asgn_public_phone_ext,epa_registry_id,asgn_technical_contact,asgn_technical_phone,asgn_technical_phone_ext,mail,asgn_technical_contact_email,foreign_parent_co_name,foreign_parent_co_db_num,standardized_foreign_parent_company
60473MCWHR192W1,ACCURATE DISPERSIONS,192 W 155TH ST,SOUTH HOLLAND,COOK,17031,IL,60473,5,0,ACCURATE DISPERSIONS,192 W 155TH ST,SOUTH HOLLAND,IL,,,60473,C,,,004206397,THE SHERWIN-WILLIAMS CO,413652.0,873718.0,,,,,,,,,0,R. SCOTT THOMAS,2165662182,RSTHOMAS@SHERWIN.COM,,THE SHERWIN-WILLIAMS CO,,110014401067,,,,,,NA,,NA
60473NVRSL16655,NIAGARA LASALLE CORP - SOUTH HOLLAND,16655 S CANAL ST,SOUTH HOLLAND,COOK,17031,IL,60473,5,0,NIAGARA LASALLE CORP - SOUTH HOLLAND,16655 S CANAL ST,SOUTH HOLLAND,IL,,,60473,C,,,NA,SPECIALTY STEEL WORKS INC,413526.0,873736.0,,,,,,,,,0,JUAN MUNOZ,7085962700,JMUNOZ@NIAG.COM,,SPECIALTY STEEL WORKS INC,,110001811996,,,,,,NA,,NA
60473PRSCT27EIG,PRESCOTT CO,27 8TH ST,SOUTH HOLLAND,COOK,17031,IL,60473,5,0,PRESCOTT CO,27 8TH ST,SOUTH HOLLAND,IL,,,60473,C,,,,,,,41.597,87.5992,11000.0,Z1,UN,1,U,0000,0,LORRAINE K. LILLIS,2017774200,,,,,110002125290,,,,,,,,
60473RLLSR17025,ROLL SERVICE INC,17025 S WALLACE ST,SOUTH HOLLAND,COOK,17031,IL,60473,5,0,ROLL SERVICE INC.,19421 FOREST AVE.,GLENWOOD,IL,,,60425,C,,,NA,NA,413502.0,873753.0,,,,,,,,,0,DAVE WARD,7087550555,,,,,110001813486,,,,,,,,
60473RMCLL168SC,ARMACELL LLC,16800 S CANAL ST,SOUTH HOLLAND,COOK,17031,IL,60473,5,0,ARMACELL LLC,16800 S CANAL ST,SOUTH HOLLAND,IL,,,60473,C,,,NA,ARMACELL US HOLDINGS INC,413523.0,873736.0,,,,,,,,,0,JEFFREY LIPPY,9199130555,JEFFREY.S.LIPPY@ARMACELL.COM,,ARMACELL US HOLDINGS INC,1014,110001384083,,,,,,,,
60473SHLCS1581V,SHELCO STEEL WORKS INC.,15801 VAN DRUNEN RD,SOUTH HOLLAND,COOK,17031,IL,60473,5,0,SHELCO STEEL WORKS INC.,15801 VAN DRUNEN RD,SOUTH HOLLAND,IL,,,60473,C,,,NA,NA,,,,,,,,,,,0,DAVID ZELLER,7083335380,DZELLER@SHELCOSTEEL.COM,,,,110001804414,,,,,,,,
60473STHHL143W1,SOUTH HOLLAND METAL FINISHING,143 W 154TH ST,SOUTH HOLLAND,COOK,17031,IL,604731016,5,0,SOUTH HOLLAND METAL FINISHING,143 W 154TH ST,SOUTH HOLLAND,IL,,,60473-1016,C,,,NA,NA,413654.0,873718.0,41.615,87.621667,150.0,UN,UN,1,U,1010,0,DONALD W TROY JR,7083335292,,,,,110000433237,,,,,,,,
60473STHHL15600,SOUTH HOLLAND FOOD PROCESSORS,15600 S WENTWORTH AVE,SOUTH HOLLAND,COOK,17031,IL,60473,5,1,SOUTH HOLLAND FOOD PROCESSORS,15600 S WENTWORTH AVE,SOUTH HOLLAND,IL,,,60473,C,,,NA,NA,413700.0,873600.0,41.616667,87.6,150.0,UN,UN,1,U,1010,0,JERRY HOPE,7088516600,,,,,110000551590,,,,,,,,
60473WRLDG530W1,WORLD GENERATOR CO,530 W 162ND ST,SOUTH HOLLAND,COOK,17031,IL,604730276,5,0,WORLD GENERATOR CO.,P.O. BOX 276,SOUTH HOLLAND,IL,,,60473-0276,C,,,NA,NA,413604.0,873756.0,41.601111,87.632222,150.0,UN,UN,1,U,1010,0,GARY MCQUILLEN,7083391200,,,,,110001285760,,,,,,,,
60475NVRSL3001H,UNIVERSAL COATINGS INC,3001 HOLEMAN AVE,STEGER,COOK,17031,IL,60475,5,0,UNIVERSAL COATINGS INC.,111 E. 34TH ST.,SOUTH CHICAGO HEIGHTS,IL,,,60411,C,,,NA,NA,412836.0,873732.0,41.476667,87.625556,11000.0,UN,UN,1,U,1000,0,SANDRA MICHELON CASEY,7087561400,,,,,110001364728,,,,,,,,
60477HBFLL7351D,H B FULLER CO  GLOBAL COATING DIV,7351C DUVAN DR,TINLEY PARK,COOK,17031,IL,60477,5,0,H B FULLER CO  GLOBAL COATING DIV,7351C DUVAN DR,TINLEY PARK,IL,,,60477,C,,,006159776,H B FULLER CO,413404.0,874831.0,41.5675,87.808611,150.0,UN,UN,1,U,1010,0,TOM MURREY,7086336229,,,,,110000433246,,,,,,,,
60477NDRWC7700G,ANDREW CORP,7700 GRAPHICS CT DR,TINLEY PARK,WILL,17197,IL,60477,5,0,ANDREW CORP,7700 GRAPHICS CT DR,TINLEY PARK,IL,,,60477,C,,,005177084,ANDREW CORP,414047.0,875128.0,,,,,,,,,0,GRETA BROWN,7083495661,,,,,110000433255,,,,,,,,
60477NDRWC80008,ANDREW CORP,8000 - 8012 W 186TH ST,TINLEY PARK,WILL,17197,IL,60477,5,0,ANDREW CORP.,8000 - 8012 W 186TH ST.,TINLEY PARK,IL,,,60477,C,,,005177084,ANDREW CORP,323127.0,874835.0,32.524167,87.809722,99999.0,UN,UN,U,U,0000,0,GRETA BROWN,7083495661,,,,,110018419932,,,,,,,,
60477PNDTC17301,PANDUIT CORP WIRING COMPONENTS DIV,17301 RIDGELAND AVE,TINLEY PARK,COOK,17031,IL,604773091,5,0,PANDUIT CORP WIRING COMPONENTS DIV,17301 RIDGELAND AVE,TINLEY PARK,IL,,,60477-3091,C,,,NA,NA,413010.0,873030.0,41.57713,87.774626,150.0,A1,PG,1,J,1000,0,WILLIAM P. TONN,7085321800,,,,,110000433264,,,,,,,,
60477RCKWL2500W,"ROCKWELL TELECOMMUNICATIONS, SSD",2500 WARRENVILLE RD,DOWNERS GROVE,DUPAGE,17043,IL,60515,5,0,"ROCKWELL TELECOMMUNICATIONS, SSD",2500 WARRENVILLE RD,DOWNERS GROVE,IL,,,60515,C,,,008255523,ROCKWELL INTL CORP,415059.0,874656.0,41.8075,88.047393,150.0,A1,PG,1,J,1000,0,JAMES A. ENGLAND,3129854255,,,,,110002125307,,,,,,,,
6047WHRCRS1731C,THORNTON,17031 CANAL STREET,THORNTON,COOK,17031,IL,60476,5,0,THORNTON,17031 CANAL STREET,THORNTON,IL,,,60476,C,,,194128765,HARCROS CHEMICALS INC,,,,,,,,,,,0,RYAN DOYLE,9136217712,RYAN.DOYLE@HARCROS.COM,,HARCROS CHEMICALS INC,,110067043559,,,,,,,,
6047WNDSTR41W16,INDUSTRIAL SPECIALTY CHEMICALS INC.,410 W 169TH ST,SOUTH HOLLAND,COOK,17031,IL,60473,5,1,INDUSTRIAL SPECIALTY CHEMICALS INC.,410 W 169TH ST,SOUTH HOLLAND,IL,,,60473,C,,,,NA,0.0,0.0,,,,,,,,,0,RICHARD NAVE,2035755747,RICHARD.NAVE@ELEMENTSOLUTIONSINC.COM,,NA,,110067272383,,,,,,,,
60480MCCHM8400W,HUNTSMAN CHEMICAL CO WILLOW SPRINGS PLANT,8400 WILLOW SPRINGS RD,WILLOW SPRINGS,COOK,17031,IL,60480,5,0,HUNTSMAN CHEMICAL CO. WILLOW SPRINGS PLANT,P.O. BOX 2187,JOLIET,IL,,,60434-2187,C,,,078354818,HUNTSMAN CORP,414202.0,875235.0,41.7427,87.8863,150.0,A1,PG,1,J,1000,0,DAVE ANDROKITES,8154678302,,,,,110000772263,,,,,,,,
60480RWLLC10100,ROWELL CHEMICAL CORP,10100 ARCHER RD,WILLOW SPRINGS,COOK,17031,IL,60480,5,0,,,,,,,,C,,,,NA,414302.0,875435.0,41.717222,87.909722,11000.0,UN,UN,1,U,1000,0,DINO DELUCA,6309208833,DDELUCA@ROWELLCHEMICAL.COM,,ROWELL CHEMICAL CORP,,110000433273,,,,,,NA,,NA
60480SHLND8500S,UNIVAR SOLUTIONS USA,8500 WILLOW SPRINGS RD,WILLOW SPRINGS,COOK,17031,IL,60480,5,0,UNIVAR SOLUTIONS USA,8500 WILLOW SPRINGS ROAD,WILLOW SPRINGS,IL,,,60480,C,,,102971785,UNIVAR SOLUTIONS LLC,414412.0,875307.0,,,,,,,,,0,DAMION VICKREY,3309632014,DAMION.VICKREY@UNIVARSOLUTIONS.COM,,UNIVAR SOLUTIONS USA INC,,110000433282,,,,,,NA,,NA
60481DWCHM91EKA,DDP SPECIALTY ELECTRONICS MATERIAL US - WILMINGTON IL,901 E KANKAKEE RIVER DR,WILMINGTON,WILL,17197,IL,60481,5,0,DDP SPECIALTY ELECTRONICS MATERIAL US - WILMINGTON IL,901 E KANKAKEE RIVER DR,WILMINGTON,IL,,,60481,C,,,080386615,DUPONT DE NEMOURS INC,0.0,0.0,,,,,,,,,0,DON THOMPSON,7169105460,DONALD.C.THOMPSON@DUPONT.COM,,DUPONT DE NEMOURS INC,,110022523562,,,,,,NA,,NA
60482NRTHR11536,NORTHERN PRODUCTS CO,11536 S CENTRAL AVE,ALSIP,COOK,17031,IL,60803,5,0,NORTHERN PRODUCTS CO,11536 S CENTRAL AVE,ALSIP,IL,,,60803,C,,,NA,NA,414040.0,874545.0,,,,,,,,,0,DANIEL MALLEK,7085978501,,,,,110000433308,,,,,,,,
60482PNTSC5859W,PINTA'S CULTURED MARBLE INC,5859 W 117TH PLACE,ALSIP,COOK,17031,IL,60803,5,0,PINTA'S CULTURED MARBLE INC,5859 W 117TH PLACE,ALSIP,IL,,,60803,C,,,NA,NA,414041.0,874601.0,41.678056,87.766944,150.0,UN,UN,1,U,1010,0,JOHN A. PINTA,7085981981,,,,,110003052071,,,,,,,,
60487TLSPT8351W,ATLAS PUTTY PRODUCTS CO,8351 185TH ST,TINLEY PARK,WILL,17197,IL,60487,5,0,ATLAS PUTTY PRODUCTS CO,8351 185TH ST,TINLEY PARK,IL,,,60487,C,,,005181508,ATLAS PUTTY PRODUCTS CO,,,,,,,,,,,0,JACKIE BUESCHEL,7084295858,JBEUSCHEL@PUTTY.COM,,ATLAS PUTTY PRODUCTS CO,,110037071682,,,,,,NA,,NA
6048WDVNCD611CM,ADVANCED MOBILITY SHELTER TECHNOLOGIES,611 COMMERCE CENTER DR,UNIVERSITY PARK,WILL,17197,IL,60484,5,0,ADVANCED MOBILITY SHELTER TECHNOLOGIES,611 COMMERCE CENTER DR,UNIVERSITY PARK,IL,,,60484,C,,,,NA,,,,,,,,,,,0,TODD MATTSON,5865246364,TODD.MATTSON@KYTRAILER.COM,,NA,,110071646564,,,,,,NA,,NA
6048WKNNMT265FE,KENNAMETAL - TRICON,2605 FEDERAL SIGNAL DR,CHICAGO,COOK,17031,IL,60484,5,0,KENNAMETAL - TRICON,2605 FEDERAL SIGNAL DR,CHICAGO,IL,,,60484,C,,,004397659,KENNAMETAL INC,,,,,,,,,,,0,KIM PERRY,2059562567,KIM.PERRY@KENNAMETAL.COM,,,,110018280983,,,,,,,,
6048WTLSPT83118,ATLAS PUTTY PRODUCTS CO,8301 183RD ST,TINLEY PARK,WILL,17197,IL,60487,5,0,ATLAS PUTTY PRODUCTS CO,8351 W. 185TH STREET,TINLEY PARK,IL,,,60477,C,,,005181508,ATLAS PUTTY PRODUCTS CO,,,,,,,,,,,0,R. KERRY LANE,9188031634,RKLANE@PUTTY.COM,,ATLAS PUTTY PRODUCTS CO,,110071434221,,,,,,,,
6048WZNGRD3379F,OZINGA READY-MIX CONCRETE - WILMINGTON,30379 FRONTAGE RD,WILMINGTON,WILL,17197,IL,60481,5,0,OZINGA READY-MIX CONCRETE - WILMINGTON,19001 OLD LAGRANGE RD,MOKENA,IL,,,60448,C,,,NA,OZINGA BROS INC,,,,,,,,,,,0,HANK EISSES,8157224712,HANKEISSES@OZINGA.COM,,OZINGA BROS INC,,110067554079,,,,,,,,
60499CHMCN7050W,UNIVAR USA INC,7050 W 71ST ST,BEDFORD PARK,COOK,17031,IL,60638,5,1,UNIVAR USA INC,7050 W 71ST ST,BEDFORD PARK,IL,,,60638,C,,,102971785,UNIVAR USA INC,0.0,0.0,,,,,,,,,0,MATTHEW MCGRATH,6185705175,MATTHEW.MCGRATH@UNIVARSOLUTIONS.COM,,,,110000433317,,,,,,,,
60499DGLSF5020W,DOUGLAS FURNITURE CORP,5020 W 73RD ST,BEDFORD PARK,COOK,17031,IL,604990097,5,1,DOUGLAS FURNITURE CORP.,"5225 OLD ORCHARD RD., SUITE 17",SKOKIE,IL,,,60077-1027,C,,,NA,NA,414625.0,874512.0,41.773611,87.753333,11000.0,UN,UN,1,U,1000,0,STUART A. APPLEBAUM,8479653901,,,,,110002349753,,,,,,,,
60499DRSHR7200S,DRESHER INC,7200 S MASON,BEDFORD PARK,COOK,17031,IL,60499,5,0,DRESHER INC,7200 S MASON,BEDFORD PARK,IL,,,60499,C,,,007140064,LEGGETT & PLATT INC,414545.0,874613.0,41.7625,87.770278,11000.0,UN,UN,1,U,1000,0,BOHDAN BRODYCZ,7084581800,,,,,110001853058,,,,,,,,
6049WSRTGF771WC,SOLINA,771 W CROSSROADS PKWY,BOLINGBROOK,WILL,17197,IL,60490,5,0,SOLINA,771 W CROSSROADS PKWY,BOLINGBROOK,IL,,,60490,C,,,,NA,0.0,0.0,,,,,,,,,0,JAMES BEJNA,6309938702,JIM.BEJNA@SOLINA.COM,,UNITED GLOBAL FOODS US HOLDINGS INC,,110055498787,,,,,,NA,,WH GROUP LTD
60501CRNPR6400A,INGREDION INC ARGO PLANT,6400 S ARCHER AVE,BEDFORD PARK,COOK,17031,IL,60501,5,0,INGREDION INC ARGO PLANT,6400 S ARCHER AVE,BEDFORD PARK,IL,,,60501,C,,,004811423,INGREDION INC,414631.0,874918.0,41.7751,87.815,150.0,A1,PG,1,J,1000,0,RICK WION,7085512600,RICK.WION@INGREDION.COM,,INGREDION INC,,110017414742,,,,,,NA,,NA
60501DVSNL7742W,DIVISION LEAD LP,7742 W 61ST PL,SUMMIT,COOK,17031,IL,60501,5,1,DIVISION LEAD LP,7742 W 61ST PL,SUMMIT,IL,,,60501,C,,,NA,NA,414702.0,874836.0,41.7798,87.8142,150.0,A1,PG,1,J,1000,0,PHILIP D. WEISS,7084584530,,,,,110000433335,,,,,,,,
60501MCMPN6850S,3M CO BEDFORD PARK,6850 S HARLEM AVE,BEDFORD PARK,COOK,17031,IL,605011956,5,0,3M CO ENVIRONMENTAL TECH. & SERVICES,3M CENTER BLDG. 42-2E-27 P.O. BOX 33331,ST. PAUL,MN,,,55133,C,,,006173082,3M CO INC,414430.0,874500.0,41.7681,87.8044,500.0,I1,UN,1,J,1000,0,JEFF MCCOMAS,6517784911,,,,,110014059892,,,,,,,,
60501RGTRM8600W,EQUILON ENTERPRISES LLC ARGO TERMINAL,8600 W 71ST ST,BEDFORD PARK,COOK,17031,IL,60501,5,0,EQUILON ENTERPRISES LLC ARGO TERMINAL,8600 W 71ST ST,BEDFORD PARK,IL,,,60501,C,,,NA,NA,415215.0,874020.0,,,,,,,,,0,J C MILLER,7132417943,,,,,110013883850,,,,,,,,
60501RGTRM8800W,ARGO TERMINAL CO,8800 W 71ST ST,BEDFORD PARK,COOK,17031,IL,60501,5,0,ARGO TERMINAL CO.,P.O. BOX 361,ARGO,IL,,,60501,C,,,005524731,GLS CORP,414546.0,875106.0,,,,,,,,,0,TERRY KOLACKI,7737350586,,,,,110000744650,,,,,,,,
60501SHLLC8600W,WESTLAKE EPOXY INC,8600 WEST 71ST STREET,BEDFORD PARK,COOK,17031,IL,60501,5,0,WESTLAKE EPOXY INC,8600 WEST 71ST STREET,BEDFORD PARK,IL,,,60501,C,,,783918485,WESTLAKE CORP,414550.0,875005.0,,,,,,,,,0,HUGO ESCOBAR,7087288825,HESCOBAR@WESTLAKE.COM,,WESTLAKE CORP,,110066942358,,,,,,NA,,NA
60501VNWTR8500W,UNIVAR SOLUTIONS USA,8500 W 68TH ST,BEDFORD PARK,COOK,17031,IL,60501,5,0,UNIVAR SOLUTIONS USA,8500 W. 68TH STREET,BEDFORD PARK,IL,,,60501,C,,,102971785,UNIVAR SOLUTIONS LLC,414546.0,874947.0,,,,,,,,,0,DAMION  VICKREY,3309632014,DAMION.VICKREY@UNIVARSOLUTIONS.COM,,UNIVAR SOLUTIONS USA INC,,110000433362,,,,,,NA,,NA
60501WLLMS7400W,"WILLIAMS-HAYWARD PROTECTIVE, COATINGS INC",7400 W ARCHER AVE,SUMMIT,COOK,17031,IL,60501,5,0,"WILLIAMS-HAYWARD PROTECTIVE, COATINGS INC.",7425 W. 59TH ST.,SUMMIT,IL,,,60501,C,,,NA,NA,414730.0,874800.0,41.791667,87.8,150.0,UN,UN,1,U,1010,0,MAUREEN FARRELL,7084580015,,,,,110000889138,,,,,,,,
60501WNSCR5824S,OWENS CORNING ROOFING & ASPHALT LLC,5824 S ARCHER RD,SUMMIT ARGO,COOK,17031,IL,60501,5,0,OWENS CORNING ROOFING & ASPHALT LLC,5824 S ARCHER RD,SUMMIT ARGO,IL,,,60501,C,,,001317452,OWENS CORNING,414700.0,874830.0,41.783333,87.808333,150.0,UN,UN,1,U,1010,0,SCOTT BERGMARK,7085946901,SCOTT.BERGMARK@OWENSCORNING.COM,,OWENS CORNING,,110000433371,,,,,,NA,,NA
60504BRKLC780MC,BRK BRANDS INC,780 MCCLURE RD,AURORA,KANE,17089,IL,60504,5,0,BRK BRANDS INC.,3901 LIBERTY ST. RD.,AURORA,IL,,,60504,C,,,793317173,BRK GROUP INC,414602.0,881633.0,41.767222,88.275833,500.0,UN,UN,1,U,1010,0,GARY LEDERER,7088517330,,,,,110001354819,,,,,,,,
60504DNLXX555NC,CHRONO IMAGING LLC,555 N COMMERCE ST,AURORA,DUPAGE,17043,IL,60504,5,0,CHRONO IMAGING LLC,555 N COMMERCE ST,AURORA,IL,,,60504,C,,,869320770,PHILIPS ELECTRONICS NA CORP,414602.0,881346.0,41.767222,88.229444,99999.0,UN,UN,U,U,0000,0,VOLKER DRECOLL,6303839137,VOLKER.DRECOLL@PHILIPS.COM,,PHILIPS ELECTRONICS NA CORP,,110000433380,,,,,,,,
60504LCTRR400SU,ELECTRO RENT CORP,4000 SUSSEX AVE,AURORA,DUPAGE,17043,IL,60504,5,0,NA,4000 SUSSEX AVE,AURORA,IL,,UNITED STATES,60504,C,,,NA,NA,414620.0,881910.0,,,,,,,,,0,MICHAEL GREENE,8183746225,,,,,110000433399,,,,,,,,
60504LCTTC969CO,LEGGETT & PLATT INC,969 CORPORATE BOULEVARD,AURORA,KANE,17089,IL,60502,5,0,LEGGETT & PLATT INC,969 CORPORATE BOULEVARD,AURORA,IL,,,60502,C,,,007140064,LEGGETT & PLATT INC,414755.0,881730.0,41.799719,88.286389,150.0,A1,PG,1,J,1000,0,ERNESTO OCHOA,6308510101,ERNESTO.OCHOA@LEGGETT.COM,,LEGGETT & PLATT INC,31021,110032923139,,,,,,NA,,NA
60504MDWST3737E,CROWN AEROSOL PACKAGING,3737 E EXCHANGE AVE,AURORA,DUPAGE,17043,IL,60504,5,0,CROWN AEROSOL PACKAGING,3737 E EXCHANGE AVE,AURORA,IL,,,60504,C,,,002282341,CROWN HOLDINGS INC,414610.0,881320.0,,,,,,,,,0,NATHAN PEREZ,6308517774,NATHAN.PEREZ@CROWNCORK.COM,,CROWN HOLDINGS INC,,110000433406,,,,,,NA,,NA
60505DRWLN625CR,"DUR-O-WAL, INC",625 CRANE ST,AURORA,KANE,17089,IL,60505,5,0,"DUR-O-WAL, INC",625 CRANE ST,AURORA,IL,,,60505,C,,,041604463,DAYTON SUPERIOR CORP,414110.0,882140.0,41.767361,88.271829,150.0,A1,PG,1,J,1000,0,MICHAEL SMITH,8008007966,MIKESMITH@DAYTONSUPERIOR.COM,,,,110001385661,,,,,,,,
60505FBRBS15DEA,FIBERBASIN INC,1500 DEARBORN AVE,AURORA,KANE,17089,IL,60505,5,0,FIBERBASIN INC,1500 DEARBORN AVE,AURORA,IL,,,60505,C,,,,NA,,,,,,,,,,,0,BRADLEY R PHILO,6309780705,FIBERBASININC@MSN.COM,,NA,,110027154291,,,,,,,,
60505HRDCR1900P,NITREX INC,1900 PLAIN AVE,AURORA,KANE,17089,IL,60502,5,0,NITREX INC,1900 PLAIN AVE,AURORA,IL,,,60502,C,,,067995621,NITREX INC,602.0,884410.0,41.768,88.266389,600.0,A2,PG,1,J,1000,0,BILL WALTER,6308515880,BILL.WALTER@NITREX.COM,,NITREX INC,105,110001382156,,,,,,NA,,NA
60505JBNDS601NF,JB INDUSTRIES INC,601 N FARNSWORTH,AURORA,KANE,17089,IL,60505,5,0,JB INDUSTRIES INC,601 N FARNSWORTH,AURORA,IL,,,60505,C,,,,NA,414600.0,881630.0,,,,,,,,,0,JEFF MCCOMB,3316660028,JEFFM@JBIND.COM,,NA,,110000433415,,,,,,NA,,NA
60505KLMSS2250W,AURORA CIRCUITS INC,2250 WHITE OAK CIR,AURORA,DUPAGE,17043,IL,60502,5,0,AURORA CIRCUITS INC,2250 WHITE OAK CIR,AURORA,IL,,,60502,C,,,,NA,414742.0,881440.0,,,,,,,,,0,MS SHEETAL PATEL,6309783830,SHEETAL@AURORACIRCUITS.COM,,NA,,110000772717,,,,,,,,
60505RCKTR705NF,OX AURORA LLC.,705 N FARNSWORTH AVE,AURORA,KANE,17089,IL,60505,5,0,OX AURORA LLC.,705 N FARNSWORTH AVE,AURORA,IL,,,60505,C,NA,,NA,OX INDUSTRIES,414505.0,882205.0,,,,,,,,,0,JOHN GOLL,6304292426,JGOLL@OXINDUSTRIES.COM,,OX INDUSTRIES,2226,110001814485,,,,,,,,
60505SSNDX1600M,"OASIS LIFESTYLE, LLC",1600 MOUNTAIN ST,AURORA,KANE,17089,IL,60505,5,0,"OASIS LIFESTYLE, LLC",1600 MOUNTAIN ST,AURORA,IL,,,60505,C,,,NA,NA,,,,,,,,,,,0,MARK NAYLOR,6308983500,MARK.NAYOR@OASISBATH.COM,,,,110000774993,,,,,,,,
60506BRDNN1019J,HA INTERNATIONAL LLC,1019 JERICHO RD,AURORA,KANE,17089,IL,605065878,5,0,HA INTERNATIONAL LLC (ATTN EH&S),630 OAKMONT LN,WESTMONT,IL,,,60559,C,,,001338797,HEXION INC,414444.0,882020.0,41.745556,88.341389,150.0,UN,UN,1,U,1010,0,JOE EBENS,8157327911,EBENSJJ@HA-INTERNATIONAL.COM,,,,110000433424,,,,,,,,
60506BRWSD945NL,OBERWEIS DAIRY,945 N LAKE ST,AURORA,KANE,17089,IL,60506,5,0,OBERWEIS DAIRY,945 N LAKE ST,AURORA,IL,,,60506,C,,,,,414645.0,881855.0,41.779167,88.315278,600.0,UN,UN,1,U,1010,0,ELAINE OBERWEIS,7088970512,,,,,110064143118,,,,,,,,
60506CMBST625WI,SIKA CORP,625 W ILLINOIS AVE,AURORA,KANE,17089,IL,60506,5,0,SIKA CORP,625 W ILLINOIS AVE,AURORA,IL,,,60506,C,,,,NA,414616.0,881951.0,41.771111,88.330833,150.0,UN,UN,1,U,1010,0,LUIS RAMIREZ,6307233119,RAMIREZ.LUIS1@SIKA.COM,,SIKA CORP,,110000433433,,,,,,NA,,SIKA AG
60506FBRBS620SE,FIBERBASIN INC.,620 S ELMWOOD,AURORA,KANE,17089,IL,605065464,5,0,FIBERBASIN INC.,1500 DEARBORN AVE,AURORA,IL,,,60505,C,,,NA,NA,414458.0,882022.0,,,,,UN,,,,0,BRADLEY PHILO,6309780705,,,,,110002317216,,,,,,,,
60506FLTRT971IN,FILTRATION GROUP INC.,971 INDUSTRIAL DR,AURORA,KANE,17089,IL,60506,5,0,FILTRATION GROUP INC.,971 INDUSTRIAL DR,AURORA,IL,,,60506,C,,,121281083,FILTRATION GROUP INC,414730.0,882022.0,,,,,,,,,0,KEITH BISHOP,6302642800,KBISHOP@FILTRATIONGROUP.COM,,,,110024470614,,,,,,,,
60506FXVLL1709E,FAST INDUSTRIES EASTWOOD METAL DIV,1709 EASTWOOD DR,AURORA,KANE,17089,IL,60506,5,0,FAST INDUSTRIES EASTWOOD METAL DIV,1709 EASTWOOD DR,AURORA,IL,,,60506,C,,,NA,NA,414729.0,882010.0,41.791389,88.336111,11000.0,UN,UN,1,U,1000,0,RON GARZOLINI,6308923077,,,,,110000433442,,,,,,,,
60506MTLRT1001W,METAL ARTS FINISHING INC.,1001 W LAKE ST,AURORA,KANE,17089,IL,60506,5,0,METAL ARTS FINISHING INC.,1001 W LAKE ST,AURORA,IL,,,60506,C,,,,NA,414430.0,882000.0,41.741667,88.333333,150.0,UN,UN,1,U,1010,0,MIKE MAYOTTE,6308926744,MMAYOTTE@METALARTSFINISHING.COM,,NA,,110000433451,,,,,,,,
60506NTNLM900NR,NATIONAL METALWARES LP,900 N RUSSEL AVE,AURORA,KANE,17089,IL,60506,5,0,NATIONAL METALWARES LP,900 N RUSSEL AVE,AURORA,IL,,,60506,C,,,,NA,414628.0,881951.0,41.7738,88.3308,150.0,A1,PG,1,J,1000,0,TED HENDRICKS,6308929000,THENDRICKS@NATIONALMETALWARES.COM,,NA,165,110000774500,,,,,,,,
60506RCHRD600SL,RICHARDS-WILCOX CO,600 S LAKE ST,AURORA,KANE,17089,IL,60506,5,0,RICHARDS-WILCOX CO,600 S LAKE ST,AURORA,IL,,,60506,C,,,004203642,WHITE CONSOLIDATED IND,414447.0,882017.0,41.746389,88.338056,150.0,UN,UN,1,U,1010,0,LARRY FRENCH,7088976951,,,,,110001814494,,,,,,,,
60506RRBLC911ML,AURORA TEXTILE FINISHING CO,911 N LAKE ST,AURORA,KANE,17089,IL,60507,5,0,AURORA TEXTILE FINISHING CO,911 N LAKE ST,AURORA,IL,,,60507,C,,,NA,NA,414633.0,881846.0,41.775833,88.312778,150.0,UN,UN,1,U,1010,0,SHAWN WANG,6308927651,,,,,110009376228,,,,,,,,
60506RVRVL800NH,RIVER VALLEY COATINGS INC,800 N HIGHLAND AVE,AURORA,KANE,17089,IL,60506,5,0,RIVER VALLEY COATINGS INC,PO BOX 580,AURORA,IL,,,60507,C,,,NA,NA,414622.0,881950.0,41.772778,88.330556,150.0,UN,UN,1,U,1010,0,JOHN D. ZIECHE,6308968333,,,,,110000494607,,,,,,,,
60506WLKRP840NR,MCNISH CORP WALKER PROCESS EQUIPMENT DIV,840 N RUSSELL AVE,AURORA,KANE,17089,IL,60506,5,0,MCNISH CORP WALKER PROCESS EQUIPMENT DIV,840 N RUSSELL AVE,AURORA,IL,,,60506,C,,,081285066,MCNISH CORP,414625.0,881957.0,41.774444,88.3325,150.0,UN,UN,1,U,1010,0,RANDY STEVENSON,6302645500,,,,,110000433479,,,,,,,,
60506WSCMN1266S,STEINER CO INC WESCO MFG DIV,1266 ORCHARD RD,AURORA,KANE,17089,IL,60506,5,0,STEINER CO INC WESCO MFG DIV,1266 ORCHARD RD,AURORA,IL,,,60506,C,,,007939176,STEINER CO INC,414622.0,882226.0,41.7442,88.3753,150.0,A1,PG,1,J,1000,0,GUY MARCHESI,3128978458,,,,,110001291717,,,,,,,,
